user,id,Date&Time,text
REDBOXINDIA,1879386711874306092,2025-01-15T04:34:44.000Z,"MINDA CORP: CO TO ACQUIRE 49% STAKE IN FLASH ELECTRONICS FOR RUPEES 1,372 CR

MINDA CORP: CO'S STRATEGY TO EXPAND ITS PORTFOLIO IN AUTOMOTIVE PARTS AND COMPONENTS || FLASH HAS 8 MANUFACTURING PLANTS ACROSS INDIA, GERMANY, AND HUNGARY, EMPLOYING OVER 2,500 INDIVIDUALS"
REDBOXINDIA,1879467428180262922,2025-01-15T09:55:28.000Z,"IDBI BANK: FINANCIAL BIDS WILL BE CALLED ONCE THE DILIGENCE REPORT IS FINALISED, WHICH ACCORDING TO SOURCES MAY HAPPEN BY THE END OF MARCH - MC"
REDBOXINDIA,1879474226211783166,2025-01-15T10:22:29.000Z,"L&T TECHNOLOGY SERVICES: Q3 CONS NET PROFIT 3.22B RUPEES VS 3.2B (QOQ) || Q3 REVENUE 26.53B RUPEES VS 25.73B (QOQ)

Q3 EBIT 4.22B RUPEES VS 3.8B (QOQ) || Q3 EBIT MARGIN 15.9% VS 15.07% (QOQ)"
REDBOXINDIA,1879407438140711375,2025-01-15T05:57:05.000Z,HUDCO: CO TO CONSIDER BORROWING PLAN INCREASE TO 550B RUPEES FOR FY24-25
REDBOXINDIA,1879526304175083966,2025-01-15T13:49:25.000Z,RAIL VIKAS NIGAM: CO SAYS LETTER OF ACCEPTANCE RECEIVED FROM BHARAT SANCHAR NIGAM || CO GETS LOA WORTH 36.22B RUPEES
REDBOXINDIA,1879533833730863567,2025-01-15T14:19:20.000Z,"CEAT: Q3 CONS NET PROFIT 971M RUPEES VS 1.8B (YOY) || Q3 REVENUE 32.99B RUPEES VS 29.6B (YOY)

Q3 EBITDA 3.41B RUPEES VS 4.2B (YOY) || Q3 EBITDA MARGIN 10.33% VS 14.09% (YOY)"
REDBOXINDIA,1879452712057901359,2025-01-15T08:56:59.000Z,INDIA DEC MERCHANDISE EXPORTS AT $38.01 BLN - TRADE MINISTRY
REDBOXINDIA,1879449534147031304,2025-01-15T08:44:22.000Z,NESCO: CO ESTIMATED ANNUALISED REVENUE FROM 4 SITES IS 3 BLN RUPEES WHICH WILL ADD 40% TO CO REVENUE
REDBOXINDIA,1879510583680319829,2025-01-15T12:46:57.000Z,"SHALBY: CO UNIT SHALBY ADVANCED TECHNOLOGIES (SAT) INC., USA HAS RECEIVED U.S. FOOD AND DRUG ADMINISTRATION (FDA) 510(K) PREMARKET NOTIFICATION CLEARANCE FOR DURANIOMTM, OUR PRIMARY TOTAL KNEE REPLACEMENT DEVICE WITH TINBN COATING"
REDBOXINDIA,1879388241650151731,2025-01-15T04:40:48.000Z,ASHIANA HOUSING: CO SAYS THAT THEY ARE CONFIDENT TO ACHIEVE RUPEES 2000 CR PRE SALES - NDTV PROFIT
REDBOXINDIA,1879509743976480925,2025-01-15T12:43:37.000Z,FII/DII Activity
REDBOXINDIA,1879547073294659933,2025-01-15T15:11:57.000Z,"ORACLE FINANCIAL SERVICES SOFTWARE: Q3 CONS NET PROFIT 5.4B RUPEES VS 7.41B (YOY); 5.8B (QOQ)

ORACLE FINANCIAL SERVICES SOFTWARE: Q3 REVENUE 17.15B RUPEES VS 18.24B (YOY)

ORACLE FINANCIAL SERVICES SOFTWARE: Q3 EBITDA 7.14B RUPEES VS 9.05B (YOY) || Q3 EBITDA MARGIN 41.62% VS"
REDBOXINDIA,1879498093944766522,2025-01-15T11:57:19.000Z,"Check out after Earnings impact on stocks only on our app 

Download today: 

Android: https://play.google.com/store/apps/details?id=com.RedboxGlobal.India&pcampaignid=web_share…

Apple: https://apps.apple.com/in/app/redboxglobal-india/id6450499781…"
REDBOXINDIA,1879524299016655344,2025-01-15T13:41:27.000Z,GAIL (INDIA): CO AND SEFE ENTER SETTLEMENT AGREEMENT || SEFE TO PAY GAIL $285M IN SETTLEMENT
REDBOXINDIA,1879425992026210695,2025-01-15T07:10:49.000Z,"MADHYA BHARAT AGRO: Q3 SL NET PROFIT 179M RUPEES VS 13M (YOY)

MADHYA BHARAT AGRO: Q3 EBITDA 394.3M RUPEES VS 179.8M (YOY) || Q3 EBITDA MARGIN 13.90% VS 0.74% (YOY)"
REDBOXINDIA,1879524533251764597,2025-01-15T13:42:23.000Z,PUNJAB & SIND BANK: Q3 SL NET PROFIT 2.82B RUPEES VS 1.14B (YOY) || Q3 INTEREST EARNED 29.3B RUPEES VS 25B (YOY) || Q3 GNPA 3.83% VS 4.21% (QOQ) || Q3 NNPA 1.25% VS 1.46% (QOQ)
REDBOXINDIA,1879489673585946737,2025-01-15T11:23:52.000Z,HAPPIEST MINDS TECHNOLOGIES: CO COLLABORATES WITH COCA-COLA BEVERAGES VIETNAM TO DEPLOY AN INNOVATIVE GENAI CONVERSATIONAL INTERFACE
REDBOXINDIA,1879455168892473648,2025-01-15T09:06:45.000Z,TVS MOTOR: CO BECOMES NO 1 PLAYER FOR THE 1ST TIME WITH A MARKET SHARE AT 27.1% - CNBC TV18
REDBOXINDIA,1879416225169829895,2025-01-15T06:32:00.000Z,SKY GOLD: CO STRENGTHENS MARKET PRESENCE WITH ONBOARDING OF ADITYA BIRLA JEWELLERY & DIVERSIFICATION OF ITS PORTFOLIO
REDBOXINDIA,1879424488175214738,2025-01-15T07:04:50.000Z,"RENAISSANCE GLOBAL: CO LAUNCHES http://WITHCLARITY. IN, BRINGING CUSTOMIZABLE LAB-GROWN DIAMOND JEWELLERY TO INDIA"
REDBOXINDIA,1879459022635688069,2025-01-15T09:22:04.000Z,NELCO: Q3 CONS NET PROFIT 50M RUPEES VS 62M (YOY)
REDBOXINDIA,1879420701649829915,2025-01-15T06:49:47.000Z,"ORIENTAL HOTELS: Q3 SL NET PROFIT 140M RUPEES VS 164M (YOY)

ORIENTAL HOTELS: Q3 EBITDA 341.8M RUPEES VS 280.8M (YOY) || Q3 EBITDA MARGIN 28.17% VS 27.67% (YOY)"
REDBOXINDIA,1879434120734134489,2025-01-15T07:43:07.000Z,NAZARA TECH: CO SUBSIDIARY FUSEBOX GAMES PARTNERS WITH BANIJAY RIGHTS TO BRING BIGG BOSS TO THE WORLD OF INTERACTIVE GAMING
REDBOXINDIA,1879453719538151598,2025-01-15T09:00:59.000Z,KPI GREEN ENERGY: CO UPDATED REGARDING NEW ORDERS FOR 62.20 MW SOLAR POWER PLANT UNDER CAPTIVE POWER PRODUCER ('CPP') SEGMENT
REDBOXINDIA,1879539703546028451,2025-01-15T14:42:40.000Z,"AEROFLEX: Q3 CONS NET PROFIT 152M RUPEES VS 90M (YOY); 137M (QOQ)

AEROFLEX: Q3 REVENUE 998M RUPEES VS 731M (YOY)

AEROFLEX: Q3 EBITDA 217M RUPEES VS 138M (YOY) || Q3 EBITDA MARGIN 21.74% VS 18.90% (YOY)"
REDBOXINDIA,1879431709319688232,2025-01-15T07:33:32.000Z,"MAHARASHTRA SCOOTERS: Q3 SL NET PROFIT 33M RUPEES VS 10M (YOY)

MAHARASHTRA SCOOTERS: Q3 EBITDA 41M RUPEES VS 12M (YOY) || Q3 EBITDA MARGIN 70.64% VS 19% (YOY)"
REDBOXINDIA,1879453197909254555,2025-01-15T08:58:55.000Z,INDIA'S DEC SERVICES TRADE SURPLUS AT $15.16B
REDBOXINDIA,1879416178759844315,2025-01-15T06:31:49.000Z,PERSISTENT SYSTEMS: CO LAUNCHES CONTRACTASSIST USING MICROSOFT 365 COPILOT TO STREAMLINE CONTRACT MANAGEMENT
REDBOXINDIA,1879435916948955494,2025-01-15T07:50:15.000Z,ALLCARGO LOGISTICS: ALLCARGO SUPPLY CHAIN MONTHLY OPERATIONAL UPDATE SEEN A GROWTH OF 13%
REDBOXINDIA,1879503246760546625,2025-01-15T12:17:48.000Z,EXIDE INDUSTRIES: CO INVESTS 1.5B RUPEES IN SUBSIDIARY || TOTAL INVESTMENT IN EXIDE ENERGY SOLUTIONS NOW 33.02B RUPEES || ENTITY BEING ACQUIRED BELONGS TO MANUFACTURING BATTERY CELLS OF ADVANCED CHEMISTRY AND FORM FACTOR
REDBOXINDIA,1879449050459914727,2025-01-15T08:42:26.000Z,NESCO: CO DECLARES HIGHEST BIDDER FOR WAYSIDE AMENITIES ON RAIPUR-VISAKHAPATNAM EXPRESSWAY || CO TOTAL DEVELOPMENT COST ESTIMATED AT 500 MILLION RUPEES PER SITE
REDBOXINDIA,1879415565565263924,2025-01-15T06:29:23.000Z,J.KUMAR INFRA: CO WINS ORDER WORTH 1073 CR RUPEES
REDBOXINDIA,1879147729567486356,2025-01-14T12:45:06.000Z,"BENARES HOTELS: Q3 SL NET PROFIT 136M RUPEES VS 113M (YOY) || Q3 REVENUE 389M RUPEES VS 336M (YOY)

Q3 EBITDA 187M RUPEES VS 159M (YOY) || Q3 EBITDA MARGIN 48.08% VS 47.13% (YOY)"
REDBOXINDIA,1879144742778523779,2025-01-14T12:33:14.000Z,GLENMARK LIFE SCIENCE: CO NAME TO CHANGE TO ALIVUS LIFE SCIENCES LIMITED W.E.F JAN 20
REDBOXINDIA,1879145716096053425,2025-01-14T12:37:06.000Z,"OPTIEMUS INFRACOM: CO PARTNERS TAIWAN-BASED KUNWAY TECHNOLOGY TO DRIVE DRONE MANUFACTURING LOCALIZATION IN INDIA || CO UNIT OUS WILL BE SELLING, MANUFACTURING AND LOCALISING SOME OF THE SHORTLISTED PRODUCTS FOR THE INDIAN MARKET"
REDBOXINDIA,1879088686400426163,2025-01-14T08:50:29.000Z,SUGAR SECTOR UPDATE: RESTRICTIONS ON SUGAR EXPORTS MAY SOON BE RELAXED. APPROVAL FOR THE EXPORT OF 10 LAKH TONNES OF SUGAR IS LIKELY - ET NOW
REDBOXINDIA,1879081960922103809,2025-01-14T08:23:45.000Z,SUN PHARMA: ILUMETRI PEAK-SALES EXPECTATION INCREASED TO >€300M FROM ~€250M EARLIER
REDBOXINDIA,1879031356501758340,2025-01-14T05:02:40.000Z,"TATA COMMUNICATION: CO SAYS JLR AND CO STRENGTHEN PARTNERSHIP TO DELIVER SMARTER, DATA-DRIVEN CONNECTED CARS"
REDBOXINDIA,1879031325568758022,2025-01-14T05:02:33.000Z,"TATA COMMUNICATION: JLR AND CO STRENGTHEN PARTNERSHIP TO DELIVER SMARTER, DATA-DRIVEN CONNECTED CARS"
REDBOXINDIA,1879142980793315446,2025-01-14T12:26:14.000Z,FII/DII Activity
REDBOXINDIA,1879062171025539080,2025-01-14T07:05:07.000Z,GOVT SOURCES: INDIA SERVICE EXPORTS TO BENEFIT FROM RUPEE FALL || DONT SEE ANY MAJOR IMPACT ON INDIA DUE TO US OIL SANCTIONS ON RUSSIA - NDTV PROFIT
REDBOXINDIA,1879162660794822962,2025-01-14T13:44:26.000Z,"MOREPEN LABORATORIES: CO APPROVES HIVING OFF MEDICAL DEVICES BUSINESS; HIVING OFF MEDICAL DEVICES BUSINESS TO MOREPEN MEDTECH || SLUMP SALE OF MEDICAL DEVICES EXPECTED TO COMPLETE BY SEPTEMBER 30, 2025"
REDBOXINDIA,1879098029724356642,2025-01-14T09:27:36.000Z,"HDFC AMC: Q3 SL NET PROFIT 6.4B RUPEES VS 4.9B (YOY)

Q3 REVENUE 9.4B RUPEES VS 6.7B (YOY)"
REDBOXINDIA,1879065704399532442,2025-01-14T07:19:09.000Z,"CONTAINER CORP: CO Q3 TOTAL VOLUME 1.28M TEUS, UP 11.64% ( YOY)"
REDBOXINDIA,1879107615332192762,2025-01-14T10:05:42.000Z,ALLCARGO GATI: Q3 TOTAL VOLUME AT 113KT VS 105KT (YOY)
REDBOXINDIA,1878988587615895742,2025-01-14T02:12:43.000Z,HCL TECH: CO AND MICROSOFT EXPAND STRATEGIC PARTNERSHIP TO HELP TRANSFORM CONTACT CENTERS WITH GENERATIVE AI AND CLOUD-BASED SOLUTIONS
REDBOXINDIA,1879208780065538076,2025-01-14T16:47:41.000Z,PREMIER ENERGIES: CO UNITS HAVE RECEIVED AND ACCEPTED MULTIPLE ORDERS AGGREGATING TO INR 1460 CRORE FROM 2 LARGE INDEPENDENT POWER PRODUCERS (IPP) AND OTHERS
REDBOXINDIA,1879061265576042826,2025-01-14T07:01:31.000Z,TEMBO GLOBAL: CO SUBSIDIARY SIGNS MOU WITH MAHARASHTRA GOVERNMENT AT WORLD ECONOMIC FORUM IN DAVOS TO ESTABLISH DEFENSE MANUFACTURING FACILITY
REDBOXINDIA,1879156055638524355,2025-01-14T13:18:11.000Z,"NETWORK18 MEDIA & INVESTMENTS: Q3 CONS NET LOSS 14.4B RUPEES VS LOSS  581M (YOY) || Q3 REVENUE 13.6B RUPEES VS 17.74B (YOY)

CO HAS EXCEPTIONAL ITEMS OF 14.26B RS || Q3 PBT AT 256.8M RS"
REDBOXINDIA,1879081683351429313,2025-01-14T08:22:39.000Z,SUN PHARMA: GUIDANCE UPGRADE BY PARTNER ON ILUMYA - BIGGEST SPECIALTY DRUG OF CO || ALMIRALL (MARKETING PARTER OF CO) HAS UPWARD REVISED GUIDANCE FOR KEY SUN PHARMA DRUG
REDBOXINDIA,1879055240135364832,2025-01-14T06:37:35.000Z,"HDFC BANK, BAJAJ FINSERV, SBI 
IN FOCUS

 PARENT ENTITIES OF LARGE INSURER LIKELY TO SUBMIT THE PUBLIC LISTING PLANS WITH IRDAI BY JAN 31 - CNBC TV18"
REDBOXINDIA,1879120535743016990,2025-01-14T10:57:02.000Z,"HATHWAY CABLE & DATACOM: Q3 CONS NET PROFIT 137M RUPEES VS 223M (YOY) || Q3 REVENUE 5.11B  RUPEES VS 5.05B (YOY)

Q3 EBITDA 831M RUPEES VS 825M (YOY) || Q3 EBITDA MARGIN 16.25% VS 16.33% (YOY)"
REDBOXINDIA,1879041193373478920,2025-01-14T05:41:46.000Z,"KALYAN JEWELLERS: CO IN MANAGEMENT CALL SAYS RUMOUR ON IT RAID, OVERVALUATION OF INVENTORIES ARE INCORRECT - NDTV PROFIT"
REDBOXINDIA,1879066230629466314,2025-01-14T07:21:15.000Z,SWASHTHIK PLASCON: CO CONSTRUCTED NEW BUILDING FOR SET UP OF PLANT- SME UPDATE
REDBOXINDIA,1879029217482183087,2025-01-14T04:54:10.000Z,"REC & PFC IN FOCUS

REC: MACQUARIE SAYS JSW ENERGY DEAL FOR KSK MAHANADI IMPLIES SIGNIFICANT RECOVERY OF DUES FOR PFC & CO

PFC: MACQUARIE SAYS - DO NOT EXPECT DOWNGRADE OF ANY LARGE ACCOUNTS TO GNPAS FOR BOTH REC AND CO"
REDBOXINDIA,1879136906908447040,2025-01-14T12:02:05.000Z,"SHOPPERS STOP: Q3 CONS NET PROFIT 520M RUPEES VS 367M (YOY); LOSS 208M (QOQ)

SHOPPERS STOP: Q3 REVENUE 13.8B RUPEES VS 12.4B (YOY)

SHOPPERS STOP: Q3 EBITDA 2.45B RUPEES VS 2.18B (YOY) || Q3 EBITDA MARGIN 17.75% VS 17.62% (YOY)"
REDBOXINDIA,1879152675562095091,2025-01-14T13:04:45.000Z,EMKAY GLOBAL FINANCIAL: INVESTOR DOLLY KHANNA INCREASES STAKE BY 0.28% IN CO DURING Q3 || NOW SHARE HOLDING OF INVESTOR STANDS AT 2.76%
REDBOXINDIA,1879035618245972053,2025-01-14T05:19:36.000Z,"MONEYBOXX FINANCE: CO ONBOARDS 3 NEW LENDING PARTNERS, RAISES RUPEES 1.32B IN DEBT CAPITAL DURING Q3 FY25 || CO'S M.CAP 700 CR"
REDBOXINDIA,1879088776414408905,2025-01-14T08:50:50.000Z,"SUGAR SECTOR UPDATE: THE INDUSTRY HAS BEEN DEMANDING THE EXPORT OF SURPLUS SUGAR, AND A DECISION ON THIS IS EXPECTED TO BE ANNOUNCED SOON - ET NOW"
REDBOXINDIA,1879133721594601504,2025-01-14T11:49:26.000Z,"HERO MOTOCORP: CO LAUNCHES NEW DESTINI 125 SCOOTER; NEW DESTINI 125 PRICED FROM 80,450 RUPEES TO 90,300 RUPEES"
REDBOXINDIA,1879136923048100101,2025-01-14T12:02:09.000Z,SULA VINEYARDS: CO RECORDS HIGHEST EVER OWN BRANDS & WINE TOURISM REVENUES IN Q3 FY25; ELITE & PREMIUM PORTFOLIO LEADS THE WAY || Q3 NET REVENUE DOWN 0.7% (YOY)
REDBOXINDIA,1879114428849025228,2025-01-14T10:32:46.000Z,"ADANI GREEN ENERGY: CO COMMISSIONED 57.2 MW WIND POWER COMPONENT OF WIND-SOLAR HYBRID PROJECT 

TOTAL OPERATIONAL RENEWABLE GENERATION CAPACITY INCREASED TO 11,666.1 MW

CO TO OPERATIONALIZE PLANT, COMMENCE POWER GENERATION FROM JANUARY 15"
REDBOXINDIA,1878755675662332015,2025-01-13T10:47:13.000Z,"MARATHON NEXTGEN REALTY: Q3 CONS NET PROFIT 479M RUPEES VS 501M (YOY) || Q3 REVENUE 1.23B RUPEES VS 2.1B (YOY)

Q3 EBITDA 364M RUPEES VS 763M (YOY) || Q3 EBITDA MARGIN 29.51% VS 36.26% (YOY)"
REDBOXINDIA,1878775490485645368,2025-01-13T12:05:57.000Z,FII/DII Activity
REDBOXINDIA,1878641773410759081,2025-01-13T03:14:36.000Z,"GODREJ PROPERTIES: GODREJ MADISON AVENUE WILL FEATURE 1.2M SQUARE FEET OF SALEABLE AREA IN 3 & 4 BHK CONFIGURATIONS SITUATED ON 3 ACRES OF LAND WITH AN ESTIMATED BOOKING VALUE OF RUPEES 1,300 CR"
REDBOXINDIA,1878791727928246663,2025-01-13T13:10:28.000Z,"ANAND RATHI WEALTH: Q3 CONS NET PROFIT 770M RUPEES VS 578M (YOY) || Q3 REVENUE 2.37B RUPEES VS 1.82B (YOY)

Q3 EBITDA 1.07B RUPEES VS 806M  (YOY) || Q3 EBITDA MARGIN 45.17% VS 44.2% (YOY)"
REDBOXINDIA,1878641146106409128,2025-01-13T03:12:07.000Z,"GODREJ PROPERTIES: CO ENTERS HYDERABAD WITH THE LAUNCH OF ITS FIRST PROJECT, GODREJ MADISON AVENUE, A PREMIUM RESIDENTIAL PROJECT IN KOKAPET || CO’S CUMULATIVE BOOKING VALUE POTENTIAL IN HYDERABAD STANDS AT RUPEES 4,800 CR"
REDBOXINDIA,1878795530798776421,2025-01-13T13:25:35.000Z,"ANGEL ONE: Q3 CONS NET PROFIT 2.8B RUPEES VS 2.6B (YOY) || Q3 REVENUE 12.62B RUPEES VS 10.59B (YOY)

Q3 EBITDA 4.96B RUPEES VS 3.98B (YOY) || Q3 EBITDA MARGIN 39.29% VS 37.57% (YOY)"
REDBOXINDIA,1878738039188681151,2025-01-13T09:37:08.000Z,"GOPAL SNACKS LIMITED: CO COMMENCES TRIAL OPERATIONS AT ITS NEW MANUFACTURING FACILITY GUJARAT || INSTALLED CAPACITY IS 87,569 MTPA"
REDBOXINDIA,1878786463598575757,2025-01-13T12:49:33.000Z,"HCL TECH: Q3 CONS NET PROFIT 45.9B RUPEES VS 42.35B (QOQ); EST 46.25B

REVENUE 298.9B RUPEES VS 288.6B (QOQ); EST 300B

EBIT 58.2B RUPEES VS 53.62B (QOQ); EST 58.46B

EBIT MARGIN 19.47% VS 18.58% (QOQ); EST 19.5%

CO DECLARED AN INTERIM DIVIDEND OF RS 18 PER SHARE INCLUDING A"
REDBOXINDIA,1878696589579166019,2025-01-13T06:52:26.000Z,BRIGADE ENTERPRISES: CO TO DEVELOP WORLD TRADE CENTER IN THIRUVANANTHAPURAM
REDBOXINDIA,1878614209531109685,2025-01-13T01:25:05.000Z,"BIOCON: U.S. FDA CLASSIFIES BIOCON BIOLOGICS SITE IN JOHOR BAHRU, MALAYSIA AS VOLUNTARY ACTION INDICATED (VAI)"
REDBOXINDIA,1878613167628267560,2025-01-13T01:20:56.000Z,"INTERARCH BUILDING: CO SECURES RUPEES 221 CR ORDERS IN REVOLUTIONARY SEMICONDUCTOR & LITHIUM-ION BATTERY SECTOR, FROM TATA PROJECTS LTD, TRANSFORMING INDIA'S TECH LANDSCAPE"
REDBOXINDIA,1878789890080731181,2025-01-13T13:03:10.000Z,HCLTECH: CO SAYS FY25 REV GROWTH SEEN BETWEEN 4.5-5% (YOY) IN CC || CO SAYS FY25 EBIT MARGIN SEEN BETWEEN 18-19% || Q3 TCV OF NEW DEAL WINS AT $2.1B
REDBOXINDIA,1878676618983666156,2025-01-13T05:33:04.000Z,"CITI DOUBLE UPGRADEs JUST DIAL TO BUY FROM SELL

CITI INCREASES TARGET PRICE FROM 1075 TO 1270"
REDBOXINDIA,1878666543732867438,2025-01-13T04:53:02.000Z,DIVIS IN FOCUS
REDBOXINDIA,1878695328855285851,2025-01-13T06:47:25.000Z,"*NEGATIVE READ THROUGH FOR WIND TURBINE PLAYERS LIKE SIEMENS*
DONALD TRUMP -""
Trump Promises to End New Wind Farms
“We are going to have a policy where no windmills are being built,” Mr. Trump said.
https://nytimes.com/2025/01/07/climate/trump-wind-turbines.html…
"""
REDBOXINDIA,1878719792728990165,2025-01-13T08:24:38.000Z,"PURAVANKARA: – OPERATIONAL UPDATE FOR Q3 FY25- PRE SALES AT RS 1265 CR IN Q3 FY25, COLLECTION UP AT 6% (YOY)"
REDBOXINDIA,1878761661022245303,2025-01-13T11:11:00.000Z,"ADANI ENERGY SOLUTIONS: CO SAYS MAINTAINED SYSTEM AVAILABILITY OF 99.7% IN Q3 IN TRANSMISSION BUSINESS || CO SAYS Q3 FY25 POWER TRANSFORMATION CAPACITY AT 84,286 MVA || CO SAYS Q3 DISTRIBUTION LOSS IN AEML IMPROVED TO 4.66%; CO ADDED 225 CKM DURING Q3"
REDBOXINDIA,1878786398410748081,2025-01-13T12:49:18.000Z,ANAND RATHI WEALTH: CO TO ISSUE BONUS SHARES || ISSUANCE OF BONUS SHARES IN RATIO OF 1:1
REDBOXINDIA,1878712406110859532,2025-01-13T07:55:17.000Z,G R INFRA: CO EMERGED AS A L1 BIDDER FOR PROJECT WORTH 1950 CRS
REDBOXINDIA,1878773621809877363,2025-01-13T11:58:32.000Z,"DEN NETWORKS: Q3 CONS NET PROFIT 403M RUPEES VS 473M (YOY) || Q3 REVENUE 2.61B  RUPEES VS 2.7B (YOY)

Q3 EBITDA 276M  RUPEES VS 407M (YOY) || Q3 EBITDA MARGIN 10.59% VS 14.91% (YOY)"
REDBOXINDIA,1878785568504726002,2025-01-13T12:46:00.000Z,ZEE MEDIA CORP: CO TO RAISE FUNDS WORTH UPTO 4B RUPEES
REDBOXINDIA,1878735028550791496,2025-01-13T09:25:10.000Z,AFCON: CO WINS ORDER WORTH RS 4787 CR
REDBOXINDIA,1878751607401451684,2025-01-13T10:31:03.000Z,INDIA CPI (DEC) (YOY) ACTUAL: 5.22% VS 5.48% PREVIOUS; EST 5.30%
REDBOXINDIA,1878749760531869755,2025-01-13T10:23:43.000Z,BEL: CO RECEIVES ORDERS WORTH RS. 561 CRORES
REDBOXINDIA,1878790629465157988,2025-01-13T13:06:06.000Z,HIMADRI SPECIALITY CHEMICAL: CO APPROVES 1.20B RUPEES CAPEX FOR SPECIALITY PRODUCTS FACILITY || CO APPROVES INCORPORATION OF WHOLLY OWNED SUBSIDIARY IN USA; CO APPROVES INCORPORATION OF SUBSIDIARY IN INDIA
REDBOXINDIA,1878786510650314864,2025-01-13T12:49:44.000Z,"HIMADRI SPECIALITY CHEMICAL: Q3 SL NET PROFIT 1.42B RUPEES VS 1.08B (YOY) 

REVENUE 11.32B RUPEES VS 10.5B (YOY)

EBITDA 2.19B RUPEES VS 1.72B (YOY) 

EBITDA MARGIN 19.35% VS 16.33% (YOY)"
REDBOXINDIA,1878685064319668361,2025-01-13T06:06:38.000Z,INDIA ARMY CHIEF: SITUATION IN INDIA’S NORTHERN BORDER SENSITIVE BUT STABLE
REDBOXINDIA,1878706329034150105,2025-01-13T07:31:08.000Z,NBCC (INDIA): CO ENTERS MOU WITH SARKARI AWAS NIRMAN AVAM VITT NIGAM WORTH 3500 CRS
REDBOXINDIA,1878313518123954499,2025-01-12T05:30:14.000Z,AVENUE SUPERMARTS LTD: Q3 CONS NET PROFIT 7.23B RUPEES VS 6.90B(YOY);6.59B(QOQ) || Q3 REVENUE 159.72B RUPEES VS 135.72B(YOY);144.44B(QOQ)
